time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.843,0,0,0.460705,4.60705,0.00547887,0.0547887,0,0.00231722,1.73775,0,482.725,0.109895,0.109895,0,0,0,0,0,
25,7.92745e-07,0,463.849,0,0,0.4855,11.8895,0.00577397,0.141398,0,0.00269835,3.68696,0,469.562,0.113408,0.113408,0,0,0,0,0,
47.5,1.50622e-06,0,463.859,0,0,0.511574,23.4,0.00608446,0.278299,0,0.00310056,5.65213,0,452.954,0.117254,0.117254,0,0,0,0,0,
60,1.90259e-06,0,463.865,0,0,0.523903,29.9488,0.00623132,0.35619,0,0.00329157,7.16662,0,444.608,0.119216,0.119216,0,0,0,0,0,
95.625,3.03225e-06,0,463.882,0,0,0.550112,49.5465,0.00654375,0.589311,0,0.00370182,9.13451,0,425.615,0.123192,0.123192,0,0,0,0,0,
149.062,4.72674e-06,0,463.908,0,0,0.579029,80.4884,0.00688885,0.957434,0,0.00415878,11.1233,0,404.613,0.127866,0.127866,0,0,0,0,0,
229.219,7.26848e-06,0,463.947,0,0,0.610107,129.392,0.0072604,1.5394,0,0.00465269,13.1775,0,383.432,0.133154,0.133154,0,0,0,0,0,
349.453,1.10811e-05,0,464.005,0,0,0.642409,206.632,0.00764762,2.45891,0,0.00516617,15.3042,0,364.317,0.138889,0.138889,0,0,0,0,0,
529.805,1.68e-05,0,464.089,0,0,0.674897,328.351,0.00803865,3.90869,0,0.00567949,17.5059,0,349.218,0.144661,0.144661,0,0,0,0,0,
600,1.90259e-05,0,464.121,0,0,0.68574,376.486,0.00816945,4.48215,0,0.00585011,19.1635,0,344.789,0.146599,0.146599,0,0,0,0,0,
885.557,2.80808e-05,0,464.239,0,0,0.715117,580.693,0.00852583,6.91675,0,0.00630623,21.2773,0,336.911,0.151267,0.151267,0,0,0,0,0,
1313.89,4.16632e-05,0,464.39,0,0,0.743568,899.189,0.00887354,10.7176,0,0.00673994,23.475,0,333.049,0.155087,0.155087,0,0,0,0,0,
1800,5.70776e-05,0,464.532,0,0,0.765464,1271.29,0.00914305,15.1621,0,0.00706788,25.7601,0,332.052,0.157439,0.157439,0,0,0,0,0,
2529.16,8.01992e-05,0,464.691,0,0,0.786825,1845.01,0.00940767,22.0218,0,0.00738268,28.0333,0,332.336,0.15915,0.15915,0,0,0,0,0,
3600,0.000114155,0,464.844,0,0,0.806938,2709.11,0.0096575,32.3634,0,0.00767781,30.3936,0,333.109,0.160309,0.160309,0,0,0,0,0,
5206.26,0.000165089,0,464.97,0,0,0.827215,4037.83,0.00990806,48.2783,0,0.00798131,32.8287,0,333.922,0.161175,0.161175,0,0,0,0,0,
7615.64,0.00024149,0,465.058,0,0,0.850426,6086.83,0.0101917,72.8341,0,0.00834127,35.2334,0,334.683,0.161952,0.161952,0,0,0,0,0,
11229.7,0.000356092,0,465.121,0,0,0.879965,9267.09,0.0105499,110.962,0,0.00881077,37.9072,0,335.449,0.16274,0.16274,0,0,0,0,0,
16650.8,0.000527994,0,465.179,0,0,0.917549,14241.2,0.0110045,170.619,0,0.00941313,40.3678,0,336.251,0.163549,0.163549,0,0,0,0,0,
24782.5,0.000785848,0,465.242,0,0,0.961348,22058.6,0.0115344,264.413,0,0.0101159,43.0012,0,337.066,0.164343,0.164343,0,0,0,0,0,
36980,0.00117263,0,465.306,0,0,1.00578,34326.7,0.0120724,411.666,0,0.0108287,45.6447,0,337.831,0.165061,0.165061,0,0,0,0,0,
43200,0.00136986,0,465.332,0,0,1.02385,40695,0.0122913,488.118,0,0.0111184,47.7236,0,338.136,0.16534,0.16534,0,0,0,0,0,
62512.7,0.00198227,0,465.376,0,0,1.05466,61063.4,0.0126647,732.707,0,0.0116122,49.7825,0,338.639,0.165796,0.165796,0,0,0,0,0,
86400,0.00273973,0,465.404,0,0,1.07335,86702.9,0.0128914,1040.65,0,0.0119115,51.818,0,338.935,0.166068,0.166068,0,0,0,0,0,
124222,0.00393904,0,465.422,0,0,1.08441,127717,0.0130256,1533.3,0,0.0120882,53.9391,0,339.095,0.166232,0.166232,0,0,0,0,0,
184106,0.00583795,0,465.432,0,0,1.08901,192931,0.0130818,2316.69,0,0.0121613,55.9804,0,339.133,0.166307,0.166307,0,0,0,0,0,
278922,0.00884456,0,465.439,0,0,1.09005,296286,0.0130948,3558.29,0,0.0121766,58.1896,0,339.087,0.166339,0.166339,0,0,0,0,0,
429048,0.013605,0,465.448,0,0,1.08962,459867,0.0130904,5523.5,0,0.0121677,60.2175,0,338.981,0.166361,0.166361,0,0,0,0,0,
666748,0.0211424,0,465.46,0,0,1.0885,718603,0.013078,8632.12,0,0.0121466,62.1849,0,338.808,0.166388,0.166388,0,0,0,0,0,
864000,0.0273973,0,465.471,0,0,1.08754,933124,0.0130673,11209.7,0,0.0121286,64.2723,0,338.664,0.16641,0.16641,0,0,0,0,0,
1.24036e+06,0.0393315,0,465.49,0,0,1.08573,1.34175e+06,0.0130472,16120.1,0,0.0120947,66.3685,0,338.392,0.166452,0.166452,0,0,0,0,0,
1.83626e+06,0.0582273,0,465.52,0,0,1.08291,1.98706e+06,0.0130157,23876.1,0,0.0120419,68.5565,0,337.97,0.166517,0.166517,0,0,0,0,0,
