time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.372,0,0,-0.344522,-3.44522,-0.00444895,-0.0444895,0,0.000580343,1.64039,0,492.517,0.0173053,0.0173053,0,0,0,0,0,
25,7.92745e-07,0,463.372,0,0,-0.29943,-7.93668,-0.00386666,-0.102489,0,0.000989168,3.45566,0,492.517,0.0373829,0.0373829,0,0,0,0,0,
47.5,1.50622e-06,0,463.372,0,0,-0.250913,-13.5822,-0.00324013,-0.175392,0,0.00102183,5.2972,0,492.517,0.0586869,0.0586869,0,0,0,0,0,
60,1.90259e-06,0,463.372,0,0,-0.228579,-16.4395,-0.00295173,-0.212289,0,0.000919886,7.12084,0,492.517,0.0684288,0.0684288,0,0,0,0,0,
93.75,2.97279e-06,0,463.372,0,0,-0.188166,-22.7901,-0.00242986,-0.294297,0,0.00034203,8.98149,0,492.517,0.0855673,0.0855673,0,0,0,0,0,
144.375,4.5781e-06,0,463.372,0,0,-0.150807,-30.4247,-0.00194743,-0.392885,0,-0.000533802,10.8702,0,492.517,0.100814,0.100814,0,0,0,0,0,
220.312,6.98606e-06,0,463.372,0,0,-0.11891,-39.4544,-0.00153553,-0.50949,0,-0.00145562,12.7627,0,492.516,0.113284,0.113284,0,0,0,0,0,
334.219,1.0598e-05,0,463.372,0,0,-0.0937538,-50.1335,-0.00121068,-0.647394,0,-0.00215637,14.7095,0,492.516,0.122831,0.122831,0,0,0,0,0,
505.078,1.60159e-05,0,463.372,0,0,-0.0759162,-63.1045,-0.000980336,-0.814893,0,-0.00248247,16.6689,0,492.514,0.12985,0.12985,0,0,0,0,0,
600,1.90259e-05,0,463.372,0,0,-0.0696295,-69.7139,-0.000899153,-0.900242,0,-0.00253164,18.6809,0,492.514,0.132536,0.132536,0,0,0,0,0,
856.289,2.71527e-05,0,463.372,0,0,-0.0639248,-86.0971,-0.000825486,-1.11181,0,-0.0023269,20.7091,0,492.512,0.136548,0.136548,0,0,0,0,0,
1240.72,3.93431e-05,0,463.372,0,0,-0.065315,-111.206,-0.000843439,-1.43605,0,-0.00182792,22.7531,0,492.509,0.140078,0.140078,0,0,0,0,0,
