time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.826,0,0,0.447292,4.47292,0.0053188,0.053188,0,0.00206525,1.53911,0,482.939,0.111728,0.111728,0,0,0,0,0,
25,7.92745e-07,0,463.832,0,0,0.463303,11.4225,0.00550941,0.135829,0,0.00230308,3.29947,0,470.074,0.115406,0.115406,0,0,0,0,0,
47.5,1.50622e-06,0,463.842,0,0,0.481553,22.2574,0.00572678,0.264682,0,0.00257594,5.02869,0,453.836,0.119347,0.119347,0,0,0,0,0,
60,1.90259e-06,0,463.847,0,0,0.490531,28.389,0.00583375,0.337604,0,0.00271101,6.40014,0,445.671,0.121333,0.121333,0,0,0,0,0,
95.625,3.03225e-06,0,463.863,0,0,0.510989,46.593,0.00607766,0.55412,0,0.00302305,8.1663,0,427.047,0.12533,0.12533,0,0,0,0,0,
149.062,4.72674e-06,0,463.887,0,0,0.535448,75.206,0.00636954,0.894492,0,0.00340105,9.92623,0,406.361,0.129949,0.129949,0,0,0,0,0,
229.219,7.26848e-06,0,463.924,0,0,0.564384,120.445,0.00671532,1.43277,0,0.00385225,11.7189,0,385.348,0.13508,0.13508,0,0,0,0,0,
349.453,1.10811e-05,0,463.979,0,0,0.597943,192.338,0.00711712,2.28849,0,0.00437714,13.5251,0,366.18,0.140544,0.140544,0,0,0,0,0,
529.805,1.68e-05,0,464.06,0,0,0.635799,307.006,0.00757159,3.65404,0,0.00496789,15.3215,0,350.817,0.145975,0.145975,0,0,0,0,0,
600,1.90259e-05,0,464.091,0,0,0.649027,352.564,0.00773066,4.19669,0,0.0051739,16.7231,0,346.278,0.147796,0.147796,0,0,0,0,0,
885.557,2.80808e-05,0,464.209,0,0,0.688634,549.208,0.00820852,6.54069,0,0.00578644,18.529,0,338.019,0.152134,0.152134,0,0,0,0,0,
1313.89,4.16632e-05,0,464.359,0,0,0.730929,862.291,0.008721,10.2762,0,0.00643498,20.3667,0,333.776,0.155632,0.155632,0,0,0,0,0,
1800,5.70776e-05,0,464.497,0,0,0.766585,1234.93,0.00915441,14.7262,0,0.00697853,22.2167,0,332.49,0.157712,0.157712,0,0,0,0,0,
2529.16,8.01992e-05,0,464.642,0,0,0.805671,1822.4,0.00963003,21.7481,0,0.00757429,24.1152,0,332.471,0.159099,0.159099,0,0,0,0,0,
3600,0.000114155,0,464.769,0,0,0.847661,2730.11,0.0101401,32.6064,0,0.00821958,25.9891,0,332.905,0.159887,0.159887,0,0,0,0,0,
5206.26,0.000165089,0,464.866,0,0,0.893534,4165.35,0.0106954,49.7859,0,0.00893383,27.8744,0,333.334,0.160345,0.160345,0,0,0,0,0,
7615.64,0.00024149,0,464.936,0,0,0.942943,6437.26,0.0112917,76.9921,0,0.00971165,29.4197,0,333.689,0.160714,0.160714,0,0,0,0,0,
11430.5,0.000362459,0,464.992,0,0,0.997022,10240.8,0.0119436,122.555,0,0.0105682,30.9789,0,334.078,0.161152,0.161152,0,0,0,0,0,
17470.7,0.000553992,0,465.041,0,0,1.05351,16604.2,0.0126242,198.807,0,0.0114651,32.5843,0,334.568,0.161707,0.161707,0,0,0,0,0,
27034.3,0.000857253,0,465.084,0,0,1.10865,27206.9,0.0132885,325.894,0,0.0123412,34.1977,0,335.143,0.162338,0.162338,0,0,0,0,0,
42176.8,0.00133742,0,465.121,0,0,1.15659,44720.5,0.0138663,535.864,0,0.0131031,35.8061,0,335.706,0.162939,0.162939,0,0,0,0,0,
43200,0.00136986,0,465.123,0,0,1.15966,45907.1,0.0139034,550.091,0,0.013152,37.2689,0,335.743,0.162977,0.162977,0,0,0,0,0,
67175.5,0.00213012,0,465.148,0,0,1.19264,74501.4,0.014301,892.965,0,0.013676,38.885,0,336.159,0.163411,0.163411,0,0,0,0,0,
86400,0.00273973,0,465.158,0,0,1.20636,97693.1,0.0144665,1171.08,0,0.013894,40.5142,0,336.335,0.163595,0.163595,0,0,0,0,0,
124361,0.00394347,0,465.166,0,0,1.21591,143851,0.0145817,1724.62,0,0.0140455,42.1592,0,336.452,0.163728,0.163728,0,0,0,0,0,
184466,0.00584939,0,465.171,0,0,1.21963,217157,0.0146267,2603.76,0,0.014104,43.8053,0,336.485,0.163788,0.163788,0,0,0,0,0,
279633,0.00886711,0,465.175,0,0,1.22031,333290,0.0146353,3996.55,0,0.0141142,45.3809,0,336.468,0.163815,0.163815,0,0,0,0,0,
430314,0.0136452,0,465.179,0,0,1.2198,517089,0.0146295,6200.93,0,0.0141048,46.9782,0,336.419,0.163835,0.163835,0,0,0,0,0,
668891,0.0212104,0,465.186,0,0,1.21867,807836,0.0146166,9688.12,0,0.014085,48.5759,0,336.338,0.163863,0.163863,0,0,0,0,0,
864000,0.0273973,0,465.192,0,0,1.21773,1.04542e+06,0.0146058,12537.8,0,0.0140686,50.154,0,336.271,0.163886,0.163886,0,0,0,0,0,
1.24175e+06,0.0393756,0,465.203,0,0,1.21592,1.50474e+06,0.0145852,18047.4,0,0.014037,51.7501,0,336.142,0.163929,0.163929,0,0,0,0,0,
1.83985e+06,0.0583412,0,465.22,0,0,1.21311,2.2303e+06,0.014553,26751.5,0,0.013988,53.3403,0,335.94,0.163997,0.163997,0,0,0,0,0,
2.592e+06,0.0821918,0,465.24,0,0,1.20965,3.14014e+06,0.0145134,37667.8,0,0.0139277,54.9742,0,335.688,0.164079,0.164079,0,0,0,0,0,
3.78291e+06,0.119955,0,465.271,0,0,1.20435,4.57441e+06,0.0144527,54879.6,0,0.0138354,56.6415,0,335.295,0.164206,0.164206,0,0,0,0,0,
5.66851e+06,0.179747,0,465.317,0,0,1.19638,6.83031e+06,0.0143611,81958.9,0,0.0136967,58.2518,0,334.688,0.164396,0.164396,0,0,0,0,0,
7.776e+06,0.246575,0,465.364,0,0,1.18792,9.33383e+06,0.0142638,112020,0,0.0135496,59.9391,0,334.026,0.164597,0.164597,0,0,0,0,0,
1.11129e+07,0.352387,0,465.432,0,0,1.1755,1.32563e+07,0.0141207,159139,0,0.0133345,62.0268,0,333.023,0.164892,0.164892,0,0,0,0,0,
1.5552e+07,0.493151,0,465.511,0,0,1.16044,1.84077e+07,0.0139468,221050,0,0.013074,64.056,0,331.761,0.16525,0.16525,0,0,0,0,0,
2.22107e+07,0.704297,0,465.613,0,0,1.14033,2.60008e+07,0.0137139,312367,0,0.0127272,66.1271,0,330.022,0.165725,0.165725,0,0,0,0,0,
3.1104e+07,0.986301,0,465.728,0,0,1.11679,3.59327e+07,0.0134405,431898,0,0.0123222,68.1878,0,327.938,0.166281,0.166281,0,0,0,0,0,
4.1104e+07,1.3034,0,465.84,0,0,1.09342,4.6867e+07,0.0131685,563583,0,0.0119212,70.2944,0,325.854,0.166832,0.166832,0,0,0,0,0,
5.1104e+07,1.6205,0,465.938,0,0,1.07248,5.75918e+07,0.0129243,692826,0,0.0115623,72.3417,0,323.994,0.167325,0.167325,0,0,0,0,0,
6.1104e+07,1.9376,0,466.026,0,0,1.0535,6.81268e+07,0.0127026,819852,0,0.0112372,74.3844,0,322.33,0.167773,0.167773,0,0,0,0,0,
6.2208e+07,1.9726,0,466.036,0,0,1.05142,6.92876e+07,0.0126782,833848,0,0.0112015,76.0255,0,322.147,0.167822,0.167822,0,0,0,0,0,
7.2208e+07,2.2897,0,466.116,0,0,1.03424,7.963e+07,0.0124774,958622,0,0.0109075,78.0916,0,320.674,0.168226,0.168226,0,0,0,0,0,
8.2208e+07,2.6068,0,466.19,0,0,1.01842,8.98142e+07,0.0122923,1.08155e+06,0,0.0106367,80.2284,0,319.351,0.168599,0.168599,0,0,0,0,0,
