time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,-nan,-nan,0,0,-0.0460805,-0.460805,-0.000595949,-0.00595949,0,-nan,2.03277,0,491.696,0.009251,0.009251,0,0,0,0,0,
24.1667,7.6632e-07,-nan,-nan,0,0,-0.0456455,-1.10745,-0.000590324,-0.0143224,0,-nan,3.47274,0,491.695,0.0202931,0.0202931,0,0,0,0,0,
46.5972,1.47759e-06,-nan,-nan,0,0,-0.0441866,-2.09858,-0.000571457,-0.0271405,0,-nan,5.33952,0,491.695,0.034434,0.034434,0,0,0,0,0,
60,1.90259e-06,-nan,-nan,0,0,-0.0430302,-2.6753,-0.000556501,-0.0345992,0,-nan,6.76912,0,491.695,0.0419602,0.0419602,0,0,0,0,0,
95.515,3.02876e-06,-nan,-nan,0,0,-0.038779,-4.05254,-0.000501521,-0.0524107,0,-nan,8.64958,0,491.695,0.05781,0.05781,0,0,0,0,0,
148.788,4.71802e-06,-nan,-nan,0,0,-0.031834,-5.74842,-0.000411703,-0.0743432,0,-nan,10.5598,0,491.695,0.0757838,0.0757838,0,0,0,0,0,
228.696,7.25192e-06,-nan,-nan,0,0,-0.0226979,-7.56218,-0.000293547,-0.0978002,0,-nan,12.5022,0,491.694,0.0945766,0.0945766,0,0,0,0,0,
348.56,1.10528e-05,-nan,-nan,0,0,-0.0126989,-9.08431,-0.000164232,-0.117486,0,-nan,14.4222,0,491.694,0.112071,0.112071,0,0,0,0,0,
528.355,1.6754e-05,-nan,-nan,0,0,-0.00317729,-9.65557,-4.10912e-05,-0.124874,0,-nan,16.4157,0,491.693,0.126248,0.126248,0,0,0,0,0,
600,1.90259e-05,-nan,-nan,0,0,-6.1002e-05,-9.65994,-7.88926e-07,-0.12493,0,-nan,17.9235,0,491.692,0.130521,0.130521,0,0,0,0,0,
