time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,-nan,-nan,0,0,-0.0460805,-0.460805,-0.000595949,-0.00595949,0,-nan,1.58645,0,491.696,0.00924416,0.00924416,0,0,0,0,0,
25,7.92745e-07,-nan,-nan,0,0,-0.0456009,-1.14482,-0.000589748,-0.0148057,0,-nan,3.35918,0,491.695,0.0208065,0.0208065,0,0,0,0,0,
47.5,1.50622e-06,-nan,-nan,0,0,-0.0441062,-2.13721,-0.000570417,-0.0276401,0,-nan,5.15227,0,491.695,0.0347729,0.0347729,0,0,0,0,0,
60,1.90259e-06,-nan,-nan,0,0,-0.0430283,-2.67506,-0.000556476,-0.034596,0,-nan,6.55582,0,491.695,0.0417101,0.0417101,0,0,0,0,0,
95.625,3.03225e-06,-nan,-nan,0,0,-0.0387656,-4.05608,-0.000501347,-0.0524565,0,-nan,8.36096,0,491.695,0.0572657,0.0572657,0,0,0,0,0,
149.062,4.72674e-06,-nan,-nan,0,0,-0.0318204,-5.75649,-0.000411527,-0.0744475,0,-nan,10.1845,0,491.695,0.0746886,0.0746886,0,0,0,0,0,
229.219,7.26848e-06,-nan,-nan,0,0,-0.022802,-7.58421,-0.000294894,-0.0980851,0,-nan,12.0352,0,491.694,0.0926695,0.0926695,0,0,0,0,0,
349.453,1.10811e-05,-nan,-nan,0,0,-0.0134703,-9.20381,-0.000174209,-0.119031,0,-nan,13.9285,0,491.694,0.109217,0.109217,0,0,0,0,0,
529.805,1.68e-05,-nan,-nan,0,0,-0.00636107,-10.351,-8.22665e-05,-0.133868,0,-nan,15.8315,0,491.693,0.122549,0.122549,0,0,0,0,0,
600,1.90259e-05,-nan,-nan,0,0,-0.0044655,-10.6645,-5.77514e-05,-0.137922,0,-nan,17.6765,0,491.692,0.126494,0.126494,0,0,0,0,0,
870.527,2.76042e-05,-nan,-nan,0,0,-0.00408924,-11.7707,-5.28853e-05,-0.152229,0,-nan,19.676,0,491.691,0.134094,0.134094,0,0,0,0,0,
1276.32,4.04718e-05,-nan,-nan,0,0,-0.00998433,-15.8223,-0.000129125,-0.204627,0,-nan,21.6491,0,491.688,0.139696,0.139696,0,0,0,0,0,
1800,5.70776e-05,-nan,-nan,0,0,-0.0208614,-26.747,-0.000269796,-0.345914,0,-nan,23.6169,0,491.685,0.143776,0.143776,0,0,0,0,0,
2585.52,8.19864e-05,-nan,-nan,0,0,-0.03747,-56.1805,-0.000484593,-0.726572,0,-nan,25.5993,0,491.681,0.147513,0.147513,0,0,0,0,0,
