time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.826,0,0,0.484809,4.84809,0.00576494,0.0576494,0,0.00266902,2.03277,0,484.586,0.12568,0.12568,0,0,0,0,0,
24.1667,7.6632e-07,0,463.833,0,0,0.495286,11.8646,0.00588975,0.141088,0,0.00281878,3.47274,0,474.551,0.130307,0.130307,0,0,0,0,0,
46.5972,1.47759e-06,0,463.843,0,0,0.508171,23.2632,0.00604336,0.276644,0,0.00300519,5.33952,0,461.247,0.135069,0.135069,0,0,0,0,0,
60,1.90259e-06,0,463.849,0,0,0.515039,30.1661,0.00612528,0.358739,0,0.00310565,6.76912,0,454.083,0.137437,0.137437,0,0,0,0,0,
95.515,3.02876e-06,0,463.865,0,0,0.529697,48.9784,0.00630025,0.582493,0,0.00332436,8.64958,0,438.711,0.141602,0.141602,0,0,0,0,0,
148.788,4.71802e-06,0,463.89,0,0,0.547206,78.1294,0.00650952,0.929272,0,0.00359044,10.5598,0,421.113,0.14586,0.14586,0,0,0,0,0,
228.696,7.25192e-06,0,463.926,0,0,0.567897,123.509,0.00675722,1.46923,0,0.00390876,12.5022,0,402.278,0.15004,0.15004,0,0,0,0,0,
348.56,1.10528e-05,0,463.981,0,0,0.591941,194.461,0.00704575,2.31376,0,0.00428039,14.4222,0,383.719,0.15403,0.15403,0,0,0,0,0,
528.355,1.6754e-05,0,464.059,0,0,0.619256,305.8,0.00737453,3.63966,0,0.00470169,16.4157,0,367.232,0.157727,0.157727,0,0,0,0,0,
600,1.90259e-05,0,464.09,0,0,0.629044,350.868,0.00749256,4.17647,0,0.00485233,17.9235,0,362.009,0.158971,0.158971,0,0,0,0,0,
884.675,2.80529e-05,0,464.2,0,0,0.658106,538.215,0.00784421,6.40952,0,0.00529625,19.8993,0,351.316,0.161859,0.161859,0,0,0,0,0,
1311.69,4.15934e-05,0,464.34,0,0,0.689794,832.766,0.0082292,9.9235,0,0.00577623,21.8665,0,344.589,0.164295,0.164295,0,0,0,0,0,
1800,5.70776e-05,0,464.467,0,0,0.717211,1182.99,0.00856319,14.105,0,0.00618954,23.9149,0,341.716,0.165847,0.165847,0,0,0,0,0,
2532.47,8.0304e-05,0,464.6,0,0,0.747764,1730.7,0.00893548,20.65,0,0.00665109,25.9367,0,340.757,0.166961,0.166961,0,0,0,0,0,
3600,0.000114155,0,464.713,0,0,0.780535,2563.95,0.00933374,30.614,0,0.00715152,28.0477,0,340.847,0.167616,0.167616,0,0,0,0,0,
5201.3,0.000164932,0,464.795,0,0,0.815645,3870.04,0.00975868,46.2406,0,0.00769603,29.755,0,341.193,0.16794,0.16794,0,0,0,0,0,
7736.69,0.000245329,0,464.851,0,0,0.852737,6032.06,0.0102061,72.1169,0,0.00827892,31.5025,0,341.454,0.168094,0.168094,0,0,0,0,0,
11751.1,0.000372623,0,464.889,0,0,0.888715,9599.69,0.0106392,114.827,0,0.00884852,33.2674,0,341.628,0.168203,0.168203,0,0,0,0,0,
18107.1,0.000574173,0,464.918,0,0,0.920732,15451.9,0.0110245,184.899,0,0.00935697,35.0273,0,341.801,0.168329,0.168329,0,0,0,0,0,
28170.9,0.000893294,0,464.939,0,0,0.946914,24981.5,0.0113395,299.018,0,0.00977318,36.8325,0,341.999,0.168477,0.168477,0,0,0,0,0,
43200,0.00136986,0,464.954,0,0,0.965634,39494.1,0.0115648,472.826,0,0.0100709,38.9121,0,342.179,0.168612,0.168612,0,0,0,0,0,
66996,0.00212443,0,464.964,0,0,0.977971,62765.9,0.0117133,751.555,0,0.010267,41.1151,0,342.313,0.168716,0.168716,0,0,0,0,0,
86400,0.00273973,0,464.968,0,0,0.98302,81840.4,0.0117741,980.019,0,0.0103472,43.006,0,342.368,0.168762,0.168762,0,0,0,0,0,
124077,0.00393446,0,464.971,0,0,0.986709,119017,0.0118185,1425.31,0,0.0104057,44.996,0,342.4,0.168799,0.168799,0,0,0,0,0,
183732,0.00582612,0,464.974,0,0,0.98845,177983,0.0118396,2131.6,0,0.0104331,46.9846,0,342.4,0.168821,0.168821,0,0,0,0,0,
278187,0.00882124,0,464.977,0,0,0.988943,271393,0.0118457,3250.47,0,0.0104404,49.1522,0,342.37,0.168835,0.168835,0,0,0,0,0,
427739,0.0135635,0,464.981,0,0,0.988733,419260,0.0118434,5021.69,0,0.0104362,51.2775,0,342.31,0.168847,0.168847,0,0,0,0,0,
664531,0.0210721,0,464.986,0,0,0.988082,653230,0.011836,7824.36,0,0.0104245,53.5013,0,342.212,0.168865,0.168865,0,0,0,0,0,
864000,0.0273973,0,464.991,0,0,0.9875,850206,0.0118294,10184,0,0.0104142,55.6202,0,342.129,0.168879,0.168879,0,0,0,0,0,
1.23892e+06,0.0392859,0,464.999,0,0,0.986404,1.22003e+06,0.0118169,14614.4,0,0.0103947,57.7667,0,341.973,0.168905,0.168905,0,0,0,0,0,
1.83254e+06,0.0581096,0,465.012,0,0,0.984693,1.80457e+06,0.0117974,21617.6,0,0.0103644,59.8229,0,341.729,0.168946,0.168946,0,0,0,0,0,
2.592e+06,0.0821918,0,465.028,0,0,0.982545,2.55077e+06,0.0117728,30558.5,0,0.0103263,62.0744,0,341.421,0.168997,0.168997,0,0,0,0,0,
3.79447e+06,0.120322,0,465.052,0,0,0.979241,3.72828e+06,0.011735,44669.5,0,0.0102679,64.1818,0,340.941,0.169076,0.169076,0,0,0,0,0,
5.69839e+06,0.180695,0,465.087,0,0,0.974224,5.58312e+06,0.0116775,66902.5,0,0.0101794,66.313,0,340.202,0.169196,0.169196,0,0,0,0,0,
7.776e+06,0.246575,0,465.123,0,0,0.968984,7.59629e+06,0.0116173,91038.7,0,0.0100872,68.3849,0,339.419,0.16932,0.16932,0,0,0,0,0,
1.10656e+07,0.350886,0,465.173,0,0,0.961208,1.07582e+07,0.0115277,128960,0,0.00995096,70.4768,0,338.236,0.169505,0.169505,0,0,0,0,0,
1.5552e+07,0.493151,0,465.232,0,0,0.951402,1.50266e+07,0.0114144,180170,0,0.00977987,72.8968,0,336.721,0.169737,0.169737,0,0,0,0,0,
2.26555e+07,0.718403,0,465.311,0,0,0.937455,2.16859e+07,0.0112526,260103,0,0.00953786,75.9444,0,334.541,0.170066,0.170066,0,0,0,0,0,
3.1104e+07,0.986301,0,465.388,0,0,0.922552,2.948e+07,0.0110791,353705,0,0.00928062,79.1467,0,332.211,0.170416,0.170416,0,0,0,0,0,
4.1104e+07,1.3034,0,465.463,0,0,0.906727,3.85473e+07,0.0108943,462647,0,0.00900874,82.2473,0,329.77,0.170787,0.170787,0,0,0,0,0,
5.1104e+07,1.6205,0,465.528,0,0,0.892324,4.74705e+07,0.0107256,569903,0,0.00876219,85.5316,0,327.597,0.171125,0.171125,0,0,0,0,0,
6.1104e+07,1.9376,0,465.585,0,0,0.879086,5.62614e+07,0.0105703,675606,0,0.00853623,88.2962,0,325.658,0.171435,0.171435,0,0,0,0,0,
6.2208e+07,1.9726,0,465.591,0,0,0.877629,5.72303e+07,0.0105531,687256,0,0.00851139,90.6018,0,325.444,0.171469,0.171469,0,0,0,0,0,
7.2208e+07,2.2897,0,465.641,0,0,0.86548,6.58851e+07,0.0104103,791360,0,0.00830453,92.7153,0,323.73,0.171754,0.171754,0,0,0,0,0,
8.2208e+07,2.6068,0,465.687,0,0,0.854164,7.44267e+07,0.0102772,894131,0,0.0081122,95.6087,0,322.192,0.172018,0.172018,0,0,0,0,0,
9.2208e+07,2.9239,0,465.729,0,0,0.843577,8.28625e+07,0.0101525,995656,0,0.00793248,97.9442,0,320.808,0.172266,0.172266,0,0,0,0,0,
