time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,-nan,-nan,0,0,-0.0438273,-0.438273,-0.000566809,-0.00566809,0,-nan,1.52793,0,492.517,0.0175223,0.0175223,0,0,0,0,0,
25,7.92745e-07,-nan,-nan,0,0,-0.0369351,-0.992299,-0.000477674,-0.0128332,0,-nan,3.27293,0,492.517,0.0379227,0.0379227,0,0,0,0,0,
47.5,1.50622e-06,-nan,-nan,0,0,-0.0228478,-1.50637,-0.000295486,-0.0194816,0,-nan,5.00776,0,492.517,0.0596984,0.0596984,0,0,0,0,0,
60,1.90259e-06,-nan,-nan,0,0,-0.0143114,-1.68527,-0.000185086,-0.0217952,0,-nan,6.7116,0,492.517,0.0696962,0.0696962,0,0,0,0,0,
93.75,2.97279e-06,-nan,-nan,0,0,0.00941056,-1.36766,0.000121705,-0.0176877,0,-nan,8.44092,0,492.517,0.0874716,0.0874716,0,0,0,0,0,
144.375,4.5781e-06,-nan,-nan,0,0,0.0412029,0.718235,0.000532868,0.00928876,0,-nan,10.2329,0,492.517,0.103528,0.103528,0,0,0,0,0,
220.312,6.98606e-06,-nan,-nan,0,0,0.0780834,6.64769,0.00100984,0.0859732,0,-nan,12.0474,0,492.516,0.116938,0.116938,0,0,0,0,0,
334.219,1.0598e-05,-nan,-nan,0,0,0.115039,19.7514,0.00148778,0.255441,0,-nan,13.8191,0,492.516,0.127494,0.127494,0,0,0,0,0,
505.078,1.60159e-05,-nan,-nan,0,0,0.146405,44.766,0.00189342,0.57895,0,-nan,15.5758,0,492.515,0.135483,0.135483,0,0,0,0,0,
600,1.90259e-05,-nan,-nan,0,0,0.158555,59.8164,0.00205056,0.773593,0,-nan,17.3252,0,492.514,0.138586,0.138586,0,0,0,0,0,
856.289,2.71527e-05,-nan,-nan,0,0,0.172573,104.045,0.00223185,1.34559,0,-nan,19.1368,0,492.512,0.143154,0.143154,0,0,0,0,0,
1240.72,3.93431e-05,-nan,-nan,0,0,0.176959,172.074,0.00228858,2.2254,0,-nan,20.9673,0,492.509,0.14694,0.14694,0,0,0,0,0,
1800,5.70776e-05,-nan,-nan,0,0,0.173442,269.076,0.00224309,3.47991,0,-nan,22.869,0,492.506,0.150031,0.150031,0,0,0,0,0,
2638.92,8.36795e-05,-nan,-nan,0,0,0.166395,408.668,0.00215196,5.28522,0,-nan,24.8141,0,492.5,0.152523,0.152523,0,0,0,0,0,
3600,0.000114155,-nan,-nan,0,0,0.161561,563.942,0.00208945,7.29336,0,-nan,26.7952,0,492.493,0.154122,0.154122,0,0,0,0,0,
5041.63,0.000159869,-nan,-nan,0,0,0.160721,795.642,0.00207858,10.2899,0,-nan,28.3683,0,492.483,0.155414,0.155414,0,0,0,0,0,
7324.2,0.000232249,-nan,-nan,0,0,0.166566,1175.84,0.00215417,15.207,0,-nan,29.9527,0,492.468,0.156574,0.156574,0,0,0,0,0,
10938.3,0.00034685,-nan,-nan,0,0,0.17902,1822.83,0.00231525,23.5744,0,-nan,31.6173,0,492.443,0.157748,0.157748,0,0,0,0,0,
16660.6,0.000528303,-nan,-nan,0,0,0.194065,2933.33,0.00250982,37.9363,0,-nan,33.6408,0,492.404,0.159009,0.159009,0,0,0,0,0,
25244,0.000800482,-nan,-nan,0,0,0.205817,4699.94,0.0026618,60.7837,0,-nan,35.7966,0,492.346,0.160256,0.160256,0,0,0,0,0,
38119.1,0.00120875,-nan,-nan,0,0,0.211938,7428.67,0.00274095,96.0739,0,-nan,37.9688,0,492.259,0.161388,0.161388,0,0,0,0,0,
43200,0.00136986,-nan,-nan,0,0,0.213212,8511.98,0.00275743,110.084,0,-nan,39.7314,0,492.225,0.161742,0.161742,0,0,0,0,0,
63585.6,0.00201629,-nan,-nan,0,0,0.213676,12867.9,0.00276343,166.418,0,-nan,41.4829,0,492.088,0.16247,0.16247,0,0,0,0,0,
86400,0.00273973,-nan,-nan,0,0,0.213222,17732.4,0.00275755,229.33,0,-nan,43.2081,0,491.935,0.162876,0.162876,0,0,0,0,0,
122523,0.00388517,-nan,-nan,0,0,0.212688,25415.3,0.00275064,328.691,0,-nan,44.9603,0,491.693,0.163128,0.163128,0,0,0,0,0,
179717,0.00569879,-nan,-nan,0,0,0.212388,37562.7,0.00274676,485.79,0,-nan,46.664,0,491.312,0.163251,0.163251,0,0,0,0,0,
270275,0.00857035,-nan,-nan,0,0,0.212283,56786.5,0.0027454,734.407,0,-nan,48.4516,0,490.71,0.163306,0.163306,0,0,0,0,0,
413658,0.013117,-nan,-nan,0,0,0.212259,87220.8,0.0027451,1128.01,0,-nan,50.2434,0,489.764,0.163343,0.163343,0,0,0,0,0,
640681,0.0203159,-nan,-nan,0,0,0.212256,135408,0.00274505,1751.2,0,-nan,52.0273,0,488.28,0.163396,0.163396,0,0,0,0,0,
864000,0.0273973,-nan,-nan,0,0,0.212255,182808,0.00274505,2364.22,0,-nan,53.802,0,486.834,0.163451,0.163451,0,0,0,0,0,
1.22345e+06,0.0387954,-nan,-nan,0,0,0.212255,259104,0.00274505,3350.94,0,-nan,55.6748,0,484.543,0.163532,0.163532,0,0,0,0,0,
