time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.828,0,0,0.601825,6.01825,0.00715644,0.0715644,0,0.0045452,1.62958,0,481.967,0.103371,0.103371,0,0,0,0,0,
25,7.92745e-07,0,463.836,0,0,0.627879,15.4364,0.00746666,0.183564,0,0.00493877,3.46298,0,467.966,0.107615,0.107615,0,0,0,0,0,
47.5,1.50622e-06,0,463.849,0,0,0.651778,30.1015,0.0077515,0.357973,0,0.00529799,5.29526,0,450.548,0.1123,0.1123,0,0,0,0,0,
60,1.90259e-06,0,463.857,0,0,0.662386,38.3813,0.00787803,0.456449,0,0.00545762,7.16721,0,441.865,0.114688,0.114688,0,0,0,0,0,
93.75,2.97279e-06,0,463.876,0,0,0.681729,61.3896,0.0081091,0.730131,0,0.00575034,9.01824,0,423.265,0.119413,0.119413,0,0,0,0,0,
144.375,4.5781e-06,0,463.906,0,0,0.700926,96.874,0.00833904,1.15229,0,0.00604253,10.9202,0,402.841,0.124978,0.124978,0,0,0,0,0,
220.312,6.98606e-06,0,463.951,0,0,0.71945,151.507,0.00856183,1.80246,0,0.0063245,12.8283,0,382.364,0.131196,0.131196,0,0,0,0,0,
334.219,1.0598e-05,0,464.015,0,0,0.736706,235.423,0.00877077,2.8015,0,0.00658445,14.7867,0,363.928,0.137762,0.137762,0,0,0,0,0,
505.078,1.60159e-05,0,464.106,0,0,0.752147,363.934,0.00895973,4.33236,0,0.00681107,16.7082,0,349.318,0.144167,0.144167,0,0,0,0,0,
600,1.90259e-05,0,464.154,0,0,0.758666,435.948,0.00904015,5.19047,0,0.00690471,18.6494,0,343.742,0.146978,0.146978,0,0,0,0,0,
856.289,2.71527e-05,0,464.268,0,0,0.769178,633.08,0.00917207,7.54117,0,0.00704777,20.6238,0,336.869,0.151563,0.151563,0,0,0,0,0,
