time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.843,0,0,0.5137,5.137,0.00610912,0.0610912,0,0.00318694,1.68276,0,482.581,0.108657,0.108657,0,0,0,0,0,
25,7.92745e-07,0,463.851,0,0,0.547102,13.3435,0.00650665,0.158691,0,0.00370954,3.58254,0,469.23,0.112133,0.112133,0,0,0,0,0,
47.5,1.50622e-06,0,463.862,0,0,0.580215,26.3984,0.00690096,0.313963,0,0.0042274,5.49719,0,452.403,0.115991,0.115991,0,0,0,0,0,
60,1.90259e-06,0,463.869,0,0,0.595333,33.84,0.00708107,0.402476,0,0.00446424,7.39267,0,443.955,0.11797,0.11797,0,0,0,0,0,
93.75,2.97279e-06,0,463.887,0,0,0.624149,54.9051,0.00742466,0.653058,0,0.00491793,9.34001,0,425.595,0.121835,0.121835,0,0,0,0,0,
144.375,4.5781e-06,0,463.915,0,0,0.654174,88.0226,0.0077832,1.04708,0,0.00539316,11.3091,0,405.094,0.126428,0.126428,0,0,0,0,0,
220.312,6.98606e-06,0,463.956,0,0,0.685043,140.043,0.00815263,1.66617,0,0.00588319,13.3047,0,384.184,0.13167,0.13167,0,0,0,0,0,
334.219,1.0598e-05,0,464.018,0,0,0.716572,221.665,0.0085312,2.63793,0,0.00638304,15.3058,0,365.063,0.137395,0.137395,0,0,0,0,0,
505.078,1.60159e-05,0,464.107,0,0,0.748855,349.614,0.00892059,4.1621,0,0.00689156,17.2806,0,349.716,0.143195,0.143195,0,0,0,0,0,
600,1.90259e-05,0,464.155,0,0,0.763764,422.112,0.00910096,5.02598,0,0.00712519,19.3128,0,343.825,0.145802,0.145802,0,0,0,0,0,
