time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.844,0,0,0.53939,5.3939,0.00641464,0.0641464,0,0.00360856,1.68988,0,482.327,0.106475,0.106475,0,0,0,0,0,
25,7.92745e-07,0,463.851,0,0,0.566121,13.8857,0.00673287,0.165139,0,0.00402175,3.55066,0,468.66,0.109971,0.109971,0,0,0,0,0,
47.5,1.50622e-06,0,463.863,0,0,0.594378,27.2592,0.00706945,0.324202,0,0.00445994,5.46063,0,451.464,0.113828,0.113828,0,0,0,0,0,
60,1.90259e-06,0,463.87,0,0,0.607837,34.8572,0.00722984,0.414575,0,0.00466955,7.3519,0,442.84,0.115807,0.115807,0,0,0,0,0,
93.75,2.97279e-06,0,463.888,0,0,0.635904,56.319,0.00756456,0.669879,0,0.00511091,9.27609,0,424.148,0.11968,0.11968,0,0,0,0,0,
144.375,4.5781e-06,0,463.916,0,0,0.668479,90.1607,0.00795349,1.07252,0,0.0056279,11.2404,0,403.362,0.124308,0.124308,0,0,0,0,0,
220.312,6.98606e-06,0,463.96,0,0,0.706012,143.773,0.00840235,1.71058,0,0.00622712,13.2051,0,382.288,0.129635,0.129635,0,0,0,0,0,
334.219,1.0598e-05,0,464.024,0,0,0.748566,229.04,0.00891246,2.72576,0,0.00690748,15.2173,0,363.175,0.13549,0.13549,0,0,0,0,0,
505.078,1.60159e-05,0,464.119,0,0,0.795783,365.007,0.00948035,4.34557,0,0.00765991,17.2077,0,347.998,0.141438,0.141438,0,0,0,0,0,
600,1.90259e-05,0,464.171,0,0,0.818306,442.682,0.00975187,5.27123,0,0.00801767,19.1784,0,342.214,0.144117,0.144117,0,0,0,0,0,
856.289,2.71527e-05,0,464.302,0,0,0.863699,664.039,0.0103014,7.91137,0,0.00873323,21.2718,0,335.097,0.14855,0.14855,0,0,0,0,0,
1240.72,3.93431e-05,0,464.475,0,0,0.912895,1014.99,0.0109001,12.1017,0,0.00950119,23.3318,0,331.389,0.152253,0.152253,0,0,0,0,0,
1800,5.70776e-05,0,464.677,0,0,0.963286,1553.73,0.0115165,18.5426,0,0.0102805,25.4489,0,330.284,0.154889,0.154889,0,0,0,0,0,
2638.92,8.36795e-05,0,464.89,0,0,1.01454,2404.84,0.0121456,28.7317,0,0.0110697,27.5699,0,330.516,0.156553,0.156553,0,0,0,0,0,
3600,0.000114155,0,465.048,0,0,1.05577,3419.53,0.0126517,40.8911,0,0.0117061,29.7103,0,330.99,0.157369,0.157369,0,0,0,0,0,
5041.63,0.000159869,0,465.178,0,0,1.09753,5001.76,0.013163,59.8673,0,0.0123573,31.9001,0,331.421,0.157869,0.157869,0,0,0,0,0,
7204.06,0.000228439,0,465.271,0,0,1.13907,7464.92,0.0136691,89.4259,0,0.0130136,33.6659,0,331.738,0.158224,0.158224,0,0,0,0,0,
10627.9,0.000337009,0,465.335,0,0,1.18214,11512.4,0.0141917,138.016,0,0.0137023,35.3946,0,332.017,0.158568,0.158568,0,0,0,0,0,
16049,0.000508912,0,465.384,0,0,1.22612,18159.3,0.0147242,217.838,0,0.0144097,37.23,0,332.315,0.158955,0.158955,0,0,0,0,0,
24632.5,0.000781091,0,465.426,0,0,1.26863,29048.5,0.0152388,348.639,0,0.0150944,39.0467,0,332.637,0.159372,0.159372,0,0,0,0,0,
38222.9,0.00121204,0,465.463,0,0,1.30523,46787.2,0.0156821,561.766,0,0.0156839,40.9015,0,332.938,0.159758,0.159758,0,0,0,0,0,
43200,0.00136986,0,465.473,0,0,1.31563,53335.2,0.0158081,640.445,0,0.0158512,42.7287,0,333.026,0.15987,0.15987,0,0,0,0,0,
64718.2,0.0020522,0,465.495,0,0,1.33621,82088,0.0160575,985.973,0,0.0161823,44.5153,0,333.199,0.160101,0.160101,0,0,0,0,0,
86400,0.00273973,0,465.505,0,0,1.34574,111266,0.0161731,1336.64,0,0.0163354,46.3449,0,333.275,0.160212,0.160212,0,0,0,0,0,
120730,0.00382831,0,465.512,0,0,1.35092,157643,0.0162361,1894.01,0,0.0164185,48.0994,0,333.305,0.16028,0.16028,0,0,0,0,0,
175085,0.0055519,0,465.517,0,0,1.3527,231169,0.016258,2777.72,0,0.0164464,49.888,0,333.293,0.160316,0.160316,0,0,0,0,0,
261147,0.00828091,0,465.521,0,0,1.3526,347577,0.0162572,4176.85,0,0.0164436,51.6308,0,333.248,0.16034,0.16034,0,0,0,0,0,
397412,0.0126019,0,465.527,0,0,1.35154,531745,0.0162451,6390.49,0,0.0164248,53.419,0,333.169,0.160369,0.160369,0,0,0,0,0,
613165,0.0194433,0,465.537,0,0,1.34969,822945,0.0162239,9890.85,0,0.0163923,55.2067,0,333.043,0.160412,0.160412,0,0,0,0,0,
864000,0.0273973,0,465.548,0,0,1.34755,1.16096e+06,0.0161992,13954.2,0,0.0163546,57.0213,0,332.897,0.160461,0.160461,0,0,0,0,0,
1.26115e+06,0.039991,0,465.565,0,0,1.3442,1.69481e+06,0.0161607,20372.5,0,0.0162957,58.8921,0,332.668,0.160538,0.160538,0,0,0,0,0,
1.88998e+06,0.059931,0,465.591,0,0,1.339,2.53681e+06,0.0161009,30497.1,0,0.0162045,60.7208,0,332.312,0.160657,0.160657,0,0,0,0,0,
2.592e+06,0.0821918,0,465.62,0,0,1.33334,3.47284e+06,0.0160357,41754.5,0,0.0161052,62.5494,0,331.922,0.160787,0.160787,0,0,0,0,0,
