time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.372,0,0,-0.344522,-3.44522,-0.00444895,-0.0444895,0,0.000571689,1.69553,0,492.517,0.0170657,0.0170657,0,0,0,0,0,
25,7.92745e-07,0,463.372,0,0,-0.29943,-7.93668,-0.00386666,-0.102489,0,0.000954042,3.5569,0,492.517,0.0368251,0.0368251,0,0,0,0,0,
47.5,1.50622e-06,0,463.372,0,0,-0.250913,-13.5822,-0.00324013,-0.175392,0,0.000930649,5.46607,0,492.517,0.0577508,0.0577508,0,0,0,0,0,
60,1.90259e-06,0,463.372,0,0,-0.228579,-16.4395,-0.00295173,-0.212289,0,0.000794343,7.33878,0,492.517,0.0673124,0.0673124,0,0,0,0,0,
93.75,2.97279e-06,0,463.372,0,0,-0.188166,-22.7901,-0.00242986,-0.294297,0,0.000117894,9.22709,0,492.517,0.0841266,0.0841266,0,0,0,0,0,
144.375,4.5781e-06,0,463.372,0,0,-0.150807,-30.4247,-0.00194743,-0.392885,0,-0.000897648,11.2137,0,492.517,0.0991151,0.0991151,0,0,0,0,0,
220.312,6.98606e-06,0,463.372,0,0,-0.118911,-39.4545,-0.00153555,-0.509491,0,-0.00199657,13.2137,0,492.516,0.111445,0.111445,0,0,0,0,0,
334.219,1.0598e-05,0,463.372,0,0,-0.093761,-50.1345,-0.00121077,-0.647406,0,-0.00290111,15.2124,0,492.516,0.120975,0.120975,0,0,0,0,0,
505.078,1.60159e-05,0,463.372,0,0,-0.0759438,-63.1102,-0.000980692,-0.814966,0,-0.00344285,17.2754,0,492.514,0.128068,0.128068,0,0,0,0,0,
600,1.90259e-05,0,463.372,0,0,-0.0696712,-69.7235,-0.000899692,-0.900366,0,-0.00359075,19.2468,0,492.514,0.130803,0.130803,0,0,0,0,0,
856.289,2.71527e-05,0,463.372,0,0,-0.0640023,-86.1266,-0.000826487,-1.11219,0,-0.00356676,21.3279,0,492.512,0.134928,0.134928,0,0,0,0,0,
1240.72,3.93431e-05,0,463.372,0,0,-0.0653889,-111.264,-0.000844393,-1.4368,0,-0.00324313,23.38,0,492.509,0.138552,0.138552,0,0,0,0,0,
1800,5.70776e-05,0,463.372,0,0,-0.0735516,-152.4,-0.000949801,-1.968,0,-0.00266355,25.5502,0,492.505,0.141666,0.141666,0,0,0,0,0,
2638.92,8.36795e-05,0,463.372,0,0,-0.0860666,-224.603,-0.00111141,-2.90038,0,-0.00186276,27.6598,0,492.5,0.144179,0.144179,0,0,0,0,0,
3600,0.000114155,0,463.372,0,0,-0.0964031,-317.254,-0.00124489,-4.09683,0,-0.00108345,29.8502,0,492.493,0.145716,0.145716,0,0,0,0,0,
5041.63,0.000159869,0,463.372,0,0,-0.103743,-466.813,-0.00133968,-6.02815,0,-0.000148925,32.0084,0,492.483,0.146877,0.146877,0,0,0,0,0,
7204.06,0.000228439,0,463.372,0,0,-0.104854,-693.554,-0.00135403,-8.95615,0,0.00092094,33.7807,0,492.468,0.147851,0.147851,0,0,0,0,0,
10627.9,0.000337009,0,463.372,0,0,-0.0987815,-1031.77,-0.00127561,-13.3237,0,0.00213191,35.585,0,492.444,0.148891,0.148891,0,0,0,0,0,
16049,0.000508912,0,463.372,0,0,-0.088536,-1511.73,-0.0011433,-19.5216,0,0.00340077,37.4131,0,492.406,0.150101,0.150101,0,0,0,0,0,
24632.5,0.000781091,0,463.372,0,0,-0.0796631,-2195.51,-0.00102872,-28.3516,0,0.00462235,39.6413,0,492.347,0.151432,0.151432,0,0,0,0,0,
37507.6,0.00118936,0,463.372,0,0,-0.0756505,-3169.53,-0.000976899,-40.9293,0,0.00564705,41.9904,0,492.259,0.152674,0.152674,0,0,0,0,0,
43200,0.00136986,0,463.372,0,0,-0.0749912,-3596.4,-0.000968385,-46.4417,0,0.00599054,43.8337,0,492.219,0.153102,0.153102,0,0,0,0,0,
63585.6,0.00201629,0,463.372,0,0,-0.0756969,-5139.53,-0.000977495,-66.3686,0,0.00659275,45.725,0,492.08,0.153875,0.153875,0,0,0,0,0,
86400,0.00273973,0,463.372,0,0,-0.0766726,-6888.77,-0.000990093,-88.9569,0,0.00690986,47.4922,0,491.924,0.154291,0.154291,0,0,0,0,0,
122523,0.00388517,0,463.372,0,0,-0.0774445,-9686.28,-0.00100006,-125.082,0,0.00709069,49.2614,0,491.677,0.154539,0.154539,0,0,0,0,0,
179717,0.00569879,0,463.372,0,0,-0.0778166,-14136.9,-0.00100487,-182.554,0,0.00716259,51.0623,0,491.288,0.154656,0.154656,0,0,0,0,0,
270275,0.00857035,0,463.372,0,0,-0.0779336,-21194.4,-0.00100638,-273.689,0,0.00717554,52.8082,0,490.674,0.154711,0.154711,0,0,0,0,0,
413658,0.013117,0,463.372,0,0,-0.077958,-32372.3,-0.00100669,-418.032,0,0.00716381,54.6094,0,489.709,0.154756,0.154756,0,0,0,0,0,
640681,0.0203159,0,463.372,0,0,-0.0779618,-50071.4,-0.00100674,-646.586,0,0.00713857,56.4107,0,488.195,0.154825,0.154825,0,0,0,0,0,
864000,0.0273973,0,463.372,0,0,-0.0779625,-67481.9,-0.00100675,-871.414,0,0.00711339,58.2035,0,486.721,0.154895,0.154895,0,0,0,0,0,
1.22345e+06,0.0387954,0,463.373,0,0,-0.0779633,-95506.1,-0.00100677,-1233.3,0,0.00707325,59.965,0,484.385,0.155002,0.155002,0,0,0,0,0,
1.79259e+06,0.0568426,0,463.374,0,0,-0.0779646,-139878,-0.00100679,-1806.3,0,0.00701076,61.7659,0,480.777,0.155179,0.155179,0,0,0,0,0,
2.592e+06,0.0821918,0,463.376,0,0,-0.0779663,-202206,-0.00100681,-2611.16,0,0.00692519,63.5401,0,475.881,0.155432,0.155432,0,0,0,0,0,
3.85774e+06,0.122328,0,463.381,0,0,-0.0779689,-300894,-0.00100686,-3885.57,0,0.00679478,65.3268,0,468.538,0.155842,0.155842,0,0,0,0,0,
