time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.372,0,0,-0.344522,-3.44522,-0.00444895,-0.0444895,0,0.000584274,1.68276,0,492.517,0.0172369,0.0172369,0,0,0,0,0,
25,7.92745e-07,0,463.372,0,0,-0.29943,-7.93668,-0.00386666,-0.102489,0,0.0010024,3.58254,0,492.517,0.037244,0.037244,0,0,0,0,0,
47.5,1.50622e-06,0,463.372,0,0,-0.250913,-13.5822,-0.00324013,-0.175392,0,0.00104782,5.49719,0,492.517,0.0584953,0.0584953,0,0,0,0,0,
60,1.90259e-06,0,463.372,0,0,-0.228579,-16.4395,-0.00295173,-0.212289,0,0.000951729,7.39267,0,492.517,0.0682208,0.0682208,0,0,0,0,0,
93.75,2.97279e-06,0,463.372,0,0,-0.188166,-22.7901,-0.00242986,-0.294297,0,0.000377028,9.34001,0,492.517,0.0853705,0.0853705,0,0,0,0,0,
144.375,4.5781e-06,0,463.372,0,0,-0.150806,-30.4246,-0.00194741,-0.392885,0,-0.000516977,11.3091,0,492.517,0.100687,0.100687,0,0,0,0,0,
220.312,6.98606e-06,0,463.372,0,0,-0.118899,-39.4535,-0.00153539,-0.509478,0,-0.00149434,13.3047,0,492.516,0.113285,0.113285,0,0,0,0,0,
334.219,1.0598e-05,0,463.372,0,0,-0.0936856,-50.1249,-0.0012098,-0.647281,0,-0.00229969,15.3058,0,492.516,0.123007,0.123007,0,0,0,0,0,
505.078,1.60159e-05,0,463.372,0,0,-0.0756317,-63.0472,-0.000976662,-0.814153,0,-0.00278142,17.2806,0,492.514,0.130227,0.130227,0,0,0,0,0,
600,1.90259e-05,0,463.372,0,0,-0.0691832,-69.6142,-0.00089339,-0.898955,0,-0.00291294,19.3128,0,492.514,0.133009,0.133009,0,0,0,0,0,
856.289,2.71527e-05,0,463.372,0,0,-0.0628593,-85.7244,-0.000811727,-1.10699,0,-0.00289079,21.3912,0,492.512,0.137201,0.137201,0,0,0,0,0,
1240.72,3.93431e-05,0,463.372,0,0,-0.0633124,-110.064,-0.000817579,-1.4213,0,-0.00259459,23.497,0,492.509,0.140904,0.140904,0,0,0,0,0,
1800,5.70776e-05,0,463.372,0,0,-0.0707233,-149.618,-0.000913279,-1.93207,0,-0.00205496,25.6612,0,492.505,0.144146,0.144146,0,0,0,0,0,
2638.92,8.36795e-05,0,463.372,0,0,-0.0833048,-219.503,-0.00107575,-2.83454,0,-0.00130568,27.7623,0,492.5,0.146851,0.146851,0,0,0,0,0,
3600,0.000114155,0,463.372,0,0,-0.0945505,-310.374,-0.00122097,-4.008,0,-0.000589016,29.9288,0,492.493,0.148554,0.148554,0,0,0,0,0,
