time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.827,0,0,0.505021,5.05021,0.00600529,0.0600529,0,0.00298738,1.50415,0,482.76,0.110193,0.110193,0,0,0,0,0,
25,7.92745e-07,0,463.834,0,0,0.540284,13.1545,0.0064249,0.156426,0,0.00352886,3.19897,0,469.654,0.113787,0.113787,0,0,0,0,0,
47.5,1.50622e-06,0,463.846,0,0,0.577112,26.1395,0.00686335,0.310852,0,0.00409605,4.91718,0,453.119,0.117663,0.117663,0,0,0,0,0,
60,1.90259e-06,0,463.852,0,0,0.594465,33.5703,0.00707002,0.399227,0,0.00436424,6.29667,0,444.808,0.119628,0.119628,0,0,0,0,0,
95.625,3.03225e-06,0,463.872,0,0,0.631299,56.0603,0.00750902,0.666736,0,0.00493798,8.05093,0,425.88,0.123583,0.123583,0,0,0,0,0,
149.062,4.72674e-06,0,463.902,0,0,0.672258,91.9841,0.00799775,1.09412,0,0.00558035,9.81799,0,404.919,0.128197,0.128197,0,0,0,0,0,
229.219,7.26848e-06,0,463.949,0,0,0.717205,149.473,0.008535,1.77825,0,0.00628753,11.5721,0,383.73,0.133377,0.133377,0,0,0,0,0,
349.453,1.10811e-05,0,464.02,0,0,0.765572,241.521,0.00911469,2.87415,0,0.00704751,13.3648,0,364.54,0.138951,0.138951,0,0,0,0,0,
529.805,1.68e-05,0,464.124,0,0,0.816503,388.778,0.00972749,4.62852,0,0.00784299,15.106,0,349.308,0.14452,0.14452,0,0,0,0,0,
600,1.90259e-05,0,464.164,0,0,0.833846,447.31,0.00993663,5.32602,0,0.00811292,16.452,0,344.831,0.14639,0.14639,0,0,0,0,0,
885.557,2.80808e-05,0,464.313,0,0,0.883179,699.508,0.0105345,8.33421,0,0.00887298,18.2158,0,336.786,0.150824,0.150824,0,0,0,0,0,
1313.89,4.16632e-05,0,464.501,0,0,0.933462,1099.34,0.0111475,13.1091,0,0.0096386,19.9896,0,332.718,0.154356,0.154356,0,0,0,0,0,
1800,5.70776e-05,0,464.669,0,0,0.974148,1572.88,0.0116457,18.7702,0,0.0102531,21.7889,0,331.503,0.156419,0.156419,0,0,0,0,0,
2529.16,8.01992e-05,0,464.837,0,0,1.01647,2314.06,0.0121646,27.6402,0,0.0108919,23.606,0,331.474,0.157751,0.157751,0,0,0,0,0,
3600,0.000114155,0,464.972,0,0,1.05885,3447.91,0.0126826,41.2212,0,0.0115377,25.4256,0,331.839,0.158465,0.158465,0,0,0,0,0,
5206.26,0.000165089,0,465.064,0,0,1.10123,5216.77,0.0131979,62.4204,0,0.0121939,27.2836,0,332.176,0.158845,0.158845,0,0,0,0,0,
7615.64,0.00024149,0,465.12,0,0,1.14279,7970.18,0.0137008,95.4308,0,0.0128465,29.1397,0,332.427,0.159119,0.159119,0,0,0,0,0,
11229.7,0.000356092,0,465.156,0,0,1.18297,12245.5,0.0141858,146.699,0,0.0134825,30.6352,0,332.661,0.159403,0.159403,0,0,0,0,0,
16952,0.000537545,0,465.185,0,0,1.22265,19241.9,0.0146643,230.613,0,0.0141122,32.1514,0,332.928,0.159739,0.159739,0,0,0,0,0,
26012.3,0.000824844,0,465.21,0,0,1.25955,30653.8,0.0151093,367.507,0,0.0146981,33.6572,0,333.217,0.1601,0.1601,0,0,0,0,0,
40357.7,0.00127974,0,465.232,0,0,1.29017,49161.8,0.0154786,589.554,0,0.0151841,35.2384,0,333.479,0.160426,0.160426,0,0,0,0,0,
43200,0.00136986,0,465.235,0,0,1.29534,52843.5,0.0155411,633.726,0,0.0152663,36.7319,0,333.524,0.160482,0.160482,0,0,0,0,0,
65913.6,0.00209011,0,465.249,0,0,1.31352,82678.4,0.0157605,991.704,0,0.0155546,38.3348,0,333.681,0.160688,0.160688,0,0,0,0,0,
86400,0.00273973,0,465.255,0,0,1.32123,109746,0.0158535,1316.48,0,0.0156767,39.8678,0,333.743,0.160778,0.160778,0,0,0,0,0,
122363,0.00388011,0,465.259,0,0,1.32569,157422,0.0159075,1888.57,0,0.0157472,41.5217,0,333.766,0.160837,0.160837,0,0,0,0,0,
179305,0.00568573,0,465.262,0,0,1.32713,232991,0.0159251,2795.38,0,0.0157696,43.1469,0,333.748,0.160868,0.160868,0,0,0,0,0,
269463,0.00854462,0,465.265,0,0,1.32697,352628,0.0159235,4231,0,0.0157663,44.7349,0,333.697,0.160889,0.160889,0,0,0,0,0,
412213,0.0130712,0,465.269,0,0,1.32601,541915,0.0159124,6502.49,0,0.0157497,46.3183,0,333.61,0.160914,0.160914,0,0,0,0,0,
638234,0.0202383,0,465.276,0,0,1.32435,841246,0.0158932,10094.7,0,0.0157216,47.9102,0,333.471,0.160953,0.160953,0,0,0,0,0,
864000,0.0273973,0,465.283,0,0,1.3227,1.13987e+06,0.0158741,13678.5,0,0.0156935,49.4512,0,333.334,0.16099,0.16099,0,0,0,0,0,
1.22187e+06,0.0387451,0,465.294,0,0,1.32012,1.61229e+06,0.0158441,19348.6,0,0.0156496,50.9954,0,333.118,0.16105,0.16105,0,0,0,0,0,
1.78849e+06,0.0567126,0,465.31,0,0,1.31611,2.35803e+06,0.0157976,28299.8,0,0.0155814,52.5597,0,332.781,0.161142,0.161142,0,0,0,0,0,
2.592e+06,0.0821918,0,465.332,0,0,1.31056,3.41108e+06,0.0157332,40941.7,0,0.0154872,54.2111,0,332.316,0.161269,0.161269,0,0,0,0,0,
3.86423e+06,0.122534,0,465.365,0,0,1.30213,5.06768e+06,0.0156353,60833.3,0,0.015344,55.8154,0,331.605,0.161463,0.161463,0,0,0,0,0,
5.87859e+06,0.186409,0,465.414,0,0,1.28957,7.66534e+06,0.0154892,92034.2,0,0.0151311,57.4501,0,330.544,0.16175,0.16175,0,0,0,0,0,
time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,0,463.827,0,0,0.505021,5.05021,0.00600529,0.0600529,0,0.00298738,1.47682,0,482.76,0.110193,0.110193,0,0,0,0,0,
25,7.92745e-07,0,463.834,0,0,0.540284,13.1545,0.0064249,0.156426,0,0.00352886,3.13156,0,469.654,0.113787,0.113787,0,0,0,0,0,
47.5,1.50622e-06,0,463.846,0,0,0.577112,26.1395,0.00686335,0.310852,0,0.00409605,4.79327,0,453.119,0.117663,0.117663,0,0,0,0,0,
60,1.90259e-06,0,463.852,0,0,0.594465,33.5703,0.00707002,0.399227,0,0.00436424,6.17407,0,444.808,0.119628,0.119628,0,0,0,0,0,
95.625,3.03225e-06,0,463.872,0,0,0.631299,56.0603,0.00750902,0.666736,0,0.00493798,7.85424,0,425.88,0.123583,0.123583,0,0,0,0,0,
149.062,4.72674e-06,0,463.902,0,0,0.672258,91.9841,0.00799775,1.09412,0,0.00558035,9.54974,0,404.919,0.128197,0.128197,0,0,0,0,0,
229.219,7.26848e-06,0,463.949,0,0,0.717205,149.473,0.008535,1.77825,0,0.00628753,11.2565,0,383.73,0.133377,0.133377,0,0,0,0,0,
349.453,1.10811e-05,0,464.02,0,0,0.765572,241.521,0.00911469,2.87415,0,0.00704751,12.97,0,364.54,0.138951,0.138951,0,0,0,0,0,
529.805,1.68e-05,0,464.124,0,0,0.816503,388.778,0.00972749,4.62852,0,0.00784299,14.6898,0,349.308,0.14452,0.14452,0,0,0,0,0,
600,1.90259e-05,0,464.164,0,0,0.833846,447.31,0.00993663,5.32602,0,0.00811292,16.0364,0,344.831,0.14639,0.14639,0,0,0,0,0,
885.557,2.80808e-05,0,464.313,0,0,0.883179,699.508,0.0105345,8.33421,0,0.00887298,17.7735,0,336.786,0.150824,0.150824,0,0,0,0,0,
1313.89,4.16632e-05,0,464.501,0,0,0.933462,1099.34,0.0111475,13.1091,0,0.0096386,19.5573,0,332.718,0.154356,0.154356,0,0,0,0,0,
1800,5.70776e-05,0,464.669,0,0,0.974148,1572.88,0.0116457,18.7702,0,0.0102531,21.3556,0,331.503,0.156419,0.156419,0,0,0,0,0,
2529.16,8.01992e-05,0,464.837,0,0,1.01647,2314.06,0.0121646,27.6402,0,0.0108919,23.2176,0,331.474,0.157751,0.157751,0,0,0,0,0,
3600,0.000114155,0,464.972,0,0,1.05885,3447.91,0.0126826,41.2212,0,0.0115377,25.0713,0,331.839,0.158465,0.158465,0,0,0,0,0,
5206.26,0.000165089,0,465.064,0,0,1.10123,5216.77,0.0131979,62.4204,0,0.0121939,26.9913,0,332.176,0.158845,0.158845,0,0,0,0,0,
7615.64,0.00024149,0,465.12,0,0,1.14279,7970.18,0.0137008,95.4308,0,0.0128465,28.8763,0,332.427,0.159119,0.159119,0,0,0,0,0,
11229.7,0.000356092,0,465.156,0,0,1.18297,12245.5,0.0141858,146.699,0,0.0134825,30.4842,0,332.661,0.159403,0.159403,0,0,0,0,0,
16952,0.000537545,0,465.185,0,0,1.22265,19241.9,0.0146643,230.613,0,0.0141122,32.1473,0,332.928,0.159739,0.159739,0,0,0,0,0,
26012.3,0.000824844,0,465.21,0,0,1.25955,30653.8,0.0151093,367.507,0,0.0146981,33.8713,0,333.217,0.1601,0.1601,0,0,0,0,0,
40357.7,0.00127974,0,465.232,0,0,1.29017,49161.8,0.0154786,589.554,0,0.0151841,35.4926,0,333.479,0.160426,0.160426,0,0,0,0,0,
43200,0.00136986,0,465.235,0,0,1.29534,52843.5,0.0155411,633.726,0,0.0152663,36.9872,0,333.524,0.160482,0.160482,0,0,0,0,0,
