time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
time(s),time(year),Sn,Temperature(K),FlowCO2(mole/s),MassCO2(mole),FlowH2O(mole/s),MassH2O(mole),HeatProductionRate(MW),Energy(MJ),InjectionCO2(mole),OverPressure(MPa),CPUtime,Sn_inj,T_inj,OPw_inj,OPnw_inj,S_CO2,FlowCO2_inj,MassCO2_inj,FlowH2O_inj,MassH2O_inj
10,3.17098e-07,-nan,-nan,0,0,-0.0438273,-0.438273,-0.000566809,-0.00566809,0,-nan,1.5128,0,492.517,0.017435,0.017435,0,0,0,0,0,
25,7.92745e-07,-nan,-nan,0,0,-0.0369351,-0.992299,-0.000477674,-0.0128332,0,-nan,3.21211,0,492.517,0.0377081,0.0377081,0,0,0,0,0,
47.5,1.50622e-06,-nan,-nan,0,0,-0.0228478,-1.50637,-0.000295486,-0.0194816,0,-nan,4.92151,0,492.517,0.0593178,0.0593178,0,0,0,0,0,
60,1.90259e-06,-nan,-nan,0,0,-0.0143114,-1.68527,-0.000185086,-0.0217952,0,-nan,6.24688,0,492.517,0.069233,0.069233,0,0,0,0,0,
95.625,3.03225e-06,-nan,-nan,0,0,0.0106435,-1.30609,0.00013765,-0.0168914,0,-nan,7.99135,0,492.517,0.087493,0.087493,0,0,0,0,0,
149.062,4.72674e-06,-nan,-nan,0,0,0.043714,1.02987,0.000565344,0.0133191,0,-nan,9.7535,0,492.517,0.103689,0.103689,0,0,0,0,0,
229.219,7.26848e-06,-nan,-nan,0,0,0.0814854,7.56144,0.00105383,0.0977905,0,-nan,11.5347,0,492.516,0.117007,0.117007,0,0,0,0,0,
349.453,1.10811e-05,-nan,-nan,0,0,0.118669,21.8295,0.00153472,0.282317,0,-nan,13.3426,0,492.516,0.127365,0.127365,0,0,0,0,0,
529.805,1.68e-05,-nan,-nan,0,0,0.149656,48.8202,0.00193547,0.631381,0,-nan,15.2259,0,492.514,0.135136,0.135136,0,0,0,0,0,
600,1.90259e-05,-nan,-nan,0,0,0.158841,59.9701,0.00205425,0.77558,0,-nan,16.6495,0,492.514,0.137433,0.137433,0,0,0,0,0,
